"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.556058121E1,-1.982385665E-2,-1.469143033E-1,-1.036924744E1,1.037030709E1
1.557058921E1,-3.631569678E-3,-1.735983789E-1,-1.006552601E1,1.006702356E1
1.558059621E1,-2.121935226E-2,-1.436769515E-1,-9.775614738E0,9.776693554E0
1.559060421E1,-5.956242792E-3,-1.536118835E-1,-9.475959778E0,9.477206645E0
1.560061121E1,5.021839403E-3,-1.312304139E-1,-9.183834076E0,9.184772995E0
1.561061921E1,1.157055330E-2,-1.369607300E-1,-8.871428490E0,8.872493199E0
1.562062621E1,-9.357099421E-3,-1.244739592E-1,-8.568389893E0,8.569299077E0
1.563063421E1,8.493802510E-3,-8.808772266E-2,-8.267058372E0,8.267532021E0
1.564064121E1,-1.823954098E-2,-2.095646262E-1,-7.940999508E0,7.943785193E0
1.565064921E1,7.582735270E-3,-9.296557307E-2,-7.636879444E0,7.637449034E0
1.566065621E1,1.340547111E-2,-1.253570765E-1,-7.338244915E0,7.339327799E0
1.567066421E1,-6.709384732E-3,-1.153086945E-1,-7.025838375E0,7.026787743E0
1.568067121E1,1.740740240E-2,-9.546255320E-2,-6.725271702E0,6.725971720E0
1.569067921E1,-5.348775536E-3,-9.993905574E-2,-6.408113956E0,6.408895451E0
1.570068621E1,1.476661209E-2,-7.086532563E-2,-6.092417240E0,6.092847263E0
1.571069421E1,-2.431283006E-3,-9.767244011E-2,-5.773463249E0,5.774289888E0
1.572070121E1,5.527839996E-3,-6.702131778E-2,-5.445192814E0,5.445608065E0
1.573070921E1,-6.867307238E-3,-8.852004260E-2,-5.093245029E0,5.094018835E0
1.574071621E1,1.895416901E-2,-3.824887797E-2,-4.741705894E0,4.741898041E0
1.575072421E1,-1.394013036E-2,-9.826055169E-2,-4.385341167E0,4.386464022E0
1.576073121E1,1.083908137E-5,-4.448546842E-2,-4.019547939E0,4.019794098E0
1.577073921E1,-3.890159307E-3,-5.819702148E-2,-3.671791077E0,3.672254313E0
1.578074621E1,8.223041659E-4,-4.857688397E-2,-3.318676710E0,3.319032313E0
1.579075421E1,-1.355743408E-2,-7.289261371E-2,-3.016904116E0,3.017815034E0
1.580076121E1,-5.660628900E-3,-5.914350972E-2,-2.783669472E0,2.784303454E0
1.581076946E1,-5.618817173E-3,-4.375363141E-2,-2.560849667E0,2.561229581E0
1.582077646E1,9.765801951E-5,-3.933544829E-2,-2.342180014E0,2.342510300E0
1.583078446E1,-1.926877070E-3,-3.848510236E-2,-2.114488602E0,2.114839678E0
1.584079146E1,-7.484894246E-3,-5.676237494E-2,-1.884244561E0,1.885114203E0
1.585079946E1,-2.586808288E-3,-3.152972460E-2,-1.669028878E0,1.669328671E0
1.586080646E1,5.095878616E-3,-1.323141158E-2,-1.443252206E0,1.443321852E0
1.587081446E1,-4.395627417E-3,-3.866513073E-2,-1.204597235E0,1.205225627E0
1.588082246E1,-1.241911901E-3,-2.255753614E-2,-9.735409021E-1,9.738029949E-1
1.589082946E1,3.840198275E-3,-7.163398899E-3,-7.482923269E-1,7.483364671E-1
1.590083746E1,-1.553235576E-3,-1.409800351E-2,-5.123948455E-1,5.125911079E-1
1.591084446E1,-2.310904907E-3,-1.046145801E-2,-2.645954490E-1,2.648122618E-1
1.592085246E1,4.289553035E-4,1.205077395E-2,-6.383874454E-3,1.364400998E-2
1.593085946E1,9.725251235E-3,2.244029939E-2,1.466591377E-3,2.450098852E-2
1.594086746E1,-7.606334053E-3,-1.614570804E-2,1.326242927E-3,1.789690270E-2
1.595087446E1,3.967231140E-3,6.887970958E-3,-8.556847461E-4,7.994702197E-3
1.596088246E1,1.397547079E-3,3.192843869E-4,-1.410687575E-3,2.011248317E-3
1.597088946E1,-1.124200178E-3,-2.772911917E-3,1.475280151E-4,2.995768859E-3
1.598089746E1,1.920059207E-3,3.696438856E-3,3.147744574E-4,4.177244371E-3
1.599090446E1,-8.986305911E-4,-1.328413142E-3,2.162372693E-4,1.618325360E-3
1.600091246E1,1.903547556E-3,6.785448641E-4,-7.960300427E-4,2.171999139E-3
1.601091946E1,-7.518101484E-5,-4.787326790E-3,8.830931038E-4,4.868675735E-3
1.602092746E1,-1.258956268E-3,5.754805170E-4,-1.150597818E-4,1.389023925E-3
1.603093446E1,-3.313771449E-4,3.932395019E-3,6.599202752E-4,4.001129361E-3
1.604094246E1,-6.205169484E-6,-3.889575135E-3,-2.452882472E-4,3.897306706E-3
1.605094946E1,1.502741827E-3,3.078851849E-3,-1.940390328E-3,3.937343817E-3
1.606095746E1,-9.295232594E-4,-1.853056019E-3,3.645755351E-4,2.104933591E-3
1.607096446E1,-5.792516470E-2,-6.039226428E-2,-1.120948568E-1,1.398849785E-1
1.608097246E1,-6.984600425E-2,-2.637328804E-1,-5.200183988E-1,5.872415445E-1
1.609097946E1,-2.216144949E-1,-6.718343496E-1,-6.821721792E-1,9.827681618E-1
1.610098746E1,-2.776633799E-1,-9.420453310E-1,-8.654032350E-1,1.308995461E0
1.611099446E1,-2.107802182E-1,-7.351155877E-1,-9.632714987E-1,1.229924879E0
1.612100246E1,-7.359839976E-2,-1.864545941E-1,-1.022830725E0,1.042288219E0
1.613100946E1,1.170053706E-1,5.817326307E-1,-1.165363908E0,1.307737033E0
1.614101746E1,2.280733138E-1,9.205474257E-1,-1.239815474E0,1.560950803E0
1.615102446E1,-1.335103903E-2,-2.638609707E-2,-1.510521054E0,1.510810488E0
1.616103246E1,-1.468579620E-1,-4.719939232E-1,-1.808227777E0,1.874575477E0
1.617103946E1,-8.501537144E-2,-1.930294037E-1,-2.188959360E0,2.199097780E0
1.618104746E1,2.218911052E-2,2.382080108E-1,-2.680481434E0,2.691136587E0
1.619105446E1,1.314093471E-1,5.755506158E-1,-3.165853024E0,3.220427347E0
1.620106246E1,1.644866019E-1,5.631549358E-1,-3.605217218E0,3.652641581E0
1.621107046E1,1.280947775E-1,2.802180350E-1,-4.001437664E0,4.013282173E0
1.622107746E1,4.543824121E-2,3.918279707E-2,-4.324697495E0,4.325113680E0
1.623108546E1,4.700764269E-2,4.141665623E-2,-4.574455261E0,4.574884260E0
1.624109246E1,2.443282492E-2,-5.120648816E-2,-4.799253464E0,4.799588824E0
1.625110046E1,2.444374375E-2,-5.747557059E-2,-5.058732510E0,5.059118060E0
1.626110746E1,-1.604429446E-2,-1.443494856E-1,-5.387682438E0,5.389639714E0
1.627111546E1,-3.004924627E-3,-1.493101567E-1,-5.722101688E0,5.724050164E0
1.628112246E1,-9.587459266E-3,-1.577808708E-1,-6.035684586E0,6.037754147E0
1.629113046E1,1.875576377E-2,-6.636733562E-2,-6.227984905E0,6.228366751E0
1.630113746E1,-3.582830308E-3,-1.414519697E-1,-6.299376011E0,6.300964976E0
1.631114546E1,-4.626257345E-3,-1.355256289E-1,-6.253438950E0,6.254909056E0
1.632115246E1,2.334758639E-2,-9.197123349E-2,-6.202551842E0,6.203277615E0
1.633116046E1,-2.881886670E-3,-1.024507731E-1,-6.109079361E0,6.109939043E0
1.634116746E1,-9.021271951E-3,-1.047163233E-1,-5.956906319E0,5.957833480E0
1.635117546E1,1.156123541E-2,-1.144965142E-1,-5.869640350E0,5.870768345E0
1.636118246E1,-3.596553952E-2,-1.577172279E-1,-5.703388214E0,5.705681849E0
1.637119046E1,1.317963842E-2,-4.548814893E-2,-5.437578678E0,5.437784913E0
1.638119746E1,3.341467818E-4,-6.124847010E-2,-5.162842751E0,5.163206054E0
1.639120546E1,-2.457112307E-3,-1.175271943E-1,-4.893392086E0,4.894803856E0
1.640121246E1,1.808784343E-2,-6.665788591E-2,-4.643430233E0,4.643943881E0
1.641122046E1,1.123286784E-2,-5.865241960E-2,-4.396938801E0,4.397344324E0
1.642122746E1,-6.735746749E-3,-7.993400842E-2,-4.145583153E0,4.146359185E0
1.643123546E1,6.294035353E-3,-3.719719499E-2,-3.877701998E0,3.877885510E0
1.644124246E1,-1.349192020E-2,-1.067869291E-1,-3.610157728E0,3.611761939E0
1.645125046E1,3.593056928E-3,-4.570066929E-2,-3.342350960E0,3.342665314E0
1.646125746E1,-2.141793957E-3,-6.283731759E-2,-3.078583002E0,3.079224970E0
1.647126546E1,3.906244645E-3,-3.792956471E-2,-2.809325695E0,2.809584448E0
1.648127246E1,1.207130961E-3,-4.659522697E-2,-2.535680294E0,2.536108658E0
1.649128046E1,-4.320447333E-4,-2.894699201E-2,-2.261713982E0,2.261899257E0
1.650128746E1,2.818609821E-3,-1.755132526E-2,-1.978196263E0,1.978276131E0
1.651129546E1,-5.660895258E-3,-4.681387171E-2,-1.677422047E0,1.678084714E0
1.652130246E1,1.487561851E-3,-2.334796265E-2,-1.376369834E0,1.376568654E0
1.653131046E1,-3.007854102E-3,-2.420283668E-2,-1.061548829E0,1.061828960E0
1.654131746E1,-2.850993769E-3,-1.337894984E-2,-7.203016877E-1,7.204315691E-1
1.655132546E1,-9.572279640E-3,-2.988282591E-2,-4.623140991E-1,4.633777487E-1
1.656133246E1,3.291853471E-3,-1.315896399E-3,-2.115255743E-1,2.115552800E-1
1.657134046E1,6.435182877E-3,2.309996448E-2,-2.951326314E-3,2.416051044E-2
1.658134746E1,2.710298868E-4,-9.308033623E-4,-4.610044416E-4,1.073488330E-3
1.659135546E1,-1.215013908E-3,-4.530597944E-3,-2.264813520E-5,4.690745086E-3
1.660136246E1,3.290521912E-3,6.602214184E-3,-2.226515207E-4,7.380131454E-3
1.661137046E1,-6.019542925E-4,-4.870417528E-3,-2.375652548E-4,4.913222274E-3
1.662137846E1,1.360262744E-3,2.663931344E-3,-4.210569896E-4,3.020618136E-3
1.663138546E1,6.076534046E-4,-1.290063607E-3,-9.779238608E-4,1.729115915E-3
1.664139246E1,-3.012835514E-4,5.395277403E-4,-6.708614528E-4,9.120948689E-4
1.665140046E1,-6.239791401E-5,4.140930250E-4,7.203738205E-4,8.332496471E-4
1.666140846E1,3.281200770E-3,-3.486372530E-3,7.881829515E-5,4.788244380E-3
1.667141546E1,-9.955696296E-4,2.857543528E-3,-6.951973774E-5,3.026804734E-3
1.668142346E1,1.242896542E-4,8.114366792E-4,5.699051544E-4,9.993344223E-4
1.669143046E1,9.163138457E-4,-9.718160145E-4,-7.044172380E-4,1.510053335E-3
1.670143846E1,4.199005198E-4,1.644473523E-3,5.105165765E-4,1.772353460E-3
1.671144546E1,-7.787882350E-4,-9.324012790E-4,-4.945602268E-4,1.311668052E-3
1.672145346E1,-6.967442110E-3,1.683034934E-2,-1.206523739E-4,1.821593987E-2
1.673146046E1,3.428473137E-3,-8.764895611E-3,1.786939567E-3,9.579716913E-3
1.674146846E1,3.376082750E-4,-3.106744029E-3,2.915745135E-4,3.138606937E-3
1.675147546E1,7.709045894E-4,4.005759954E-3,-1.513249939E-3,4.350900146E-3
1.676148346E1,2.209670097E-2,-7.285333425E-2,2.088431865E-1,2.222866371E-1
1.677149046E1,-1.253744401E-2,-9.400761873E-2,1.912953019E0,1.915302554E0
1.678149846E1,-5.487131700E-2,-1.491915286E-1,4.217779636E0,4.220774104E0
1.679150546E1,-3.454580531E-2,-1.532919854E-1,6.689885139E0,6.691730346E0
1.680151346E1,-1.705469936E-2,-1.846144944E-1,8.702178001E0,8.704152764E0
1.681152037E1,-4.642270505E-2,-4.304921627E-1,1.011045837E1,1.011972564E1
1.682152838E1,-1.375317667E-2,-6.482367516E-1,1.108534527E1,1.110429105E1
1.683153538E1,1.585224420E-1,-4.929994941E-1,1.185318661E1,1.186449369E1
1.684154338E1,3.554677367E-1,-1.573252492E-2,1.262108994E1,1.262610454E1
1.685155038E1,5.401968360E-1,8.111765981E-1,1.336930180E1,1.340477716E1
1.686155837E1,6.281695366E-1,1.519582748E0,1.394539547E1,1.404200069E1
1.687156538E1,5.096956491E-1,1.726909280E0,1.434930134E1,1.446182749E1
1.688157338E1,-8.118841052E-2,-2.431056648E-2,1.455385971E1,1.455410647E1
1.689158037E1,-6.203575432E-2,-1.277306974E-1,1.458967590E1,1.459036691E1
1.690158838E1,1.036594734E-1,4.970583320E-1,1.463659477E1,1.464539924E1
1.691159538E1,6.243640184E-2,3.504702151E-1,1.440147591E1,1.440587505E1
1.692160338E1,-6.452900171E-2,1.537506189E-2,1.406125832E1,1.406141479E1
1.693161038E1,4.248319939E-2,2.274638712E-1,1.370159817E1,1.370355198E1
1.694161837E1,5.762699619E-2,2.709106803E-1,1.335737705E1,1.336024832E1
1.695162538E1,-6.685679778E-3,2.340275049E-1,1.301115227E1,1.301325850E1
1.696163338E1,-1.435790677E-3,1.886024922E-1,1.264688301E1,1.264828933E1
1.697164037E1,-4.404149950E-3,1.887985021E-1,1.229116821E1,1.229261894E1
1.698164838E1,7.059426978E-3,1.707678437E-1,1.195430565E1,1.195552738E1
1.699165538E1,1.490224386E-3,1.962297857E-1,1.161733055E1,1.161898780E1
1.700166337E1,-1.375743840E-2,2.096031159E-1,1.129432964E1,1.129628279E1
1.701167038E1,4.246721789E-2,1.777471900E-1,1.095343113E1,1.095495555E1
1.702167838E1,-2.403191477E-2,1.155472025E-1,1.061932468E1,1.061998048E1
1.703168538E1,1.013564412E-2,1.972708255E-1,1.029846954E1,1.030036375E1
1.704169338E1,2.490633354E-2,2.176954001E-1,9.987124443E0,9.989527829E0
1.705170037E1,3.287591739E-3,1.819962561E-1,9.677350998E0,9.679062753E0
1.706170838E1,-6.630020216E-3,1.466228217E-1,9.354936600E0,9.356087911E0
1.707171538E1,5.969661288E-3,1.644484252E-1,9.039680481E0,9.041178138E0
1.708172337E1,1.620498858E-2,1.868562698E-1,8.724890709E0,8.726906425E0
1.709173138E1,-6.359176710E-3,7.458725572E-2,8.414439201E0,8.414772176E0
1.710173838E1,7.568623405E-3,1.225995198E-1,8.117173195E0,8.118102525E0
1.711174638E1,2.128317719E-3,1.541704834E-1,7.823354721E0,7.824873939E0
1.712175338E1,-5.512823816E-3,1.070929989E-1,7.518659592E0,7.519424270E0
1.713176137E1,-5.734665319E-3,1.377329230E-1,7.216275692E0,7.217592265E0
1.714176838E1,1.264727116E-2,1.196258366E-1,6.897506714E0,6.898555585E0
1.715177638E1,3.227137960E-3,1.137042940E-1,6.568521976E0,6.569506834E0
1.716178337E1,9.551079944E-3,1.481360346E-1,6.229114532E0,6.230883033E0
1.717179138E1,-1.131212339E-2,9.324190021E-2,5.892291546E0,5.893040105E0
1.718179838E1,-5.769552663E-3,1.018138155E-1,5.554979801E0,5.555915760E0
1.719180638E1,5.257532001E-3,1.035768241E-1,5.211970329E0,5.213002063E0
1.720181338E1,2.012223005E-2,1.403683871E-1,4.863105774E0,4.865172757E0
1.721182138E1,-1.399392728E-2,4.177124798E-2,4.526209354E0,4.526423730E0
1.722182838E1,-1.213344280E-2,5.189658701E-2,4.186661243E0,4.187000459E0
1.723183638E1,7.077536080E-3,7.682510465E-2,3.851884842E0,3.852657398E0
1.724184337E1,-9.266549721E-3,4.949654639E-2,3.528701544E0,3.529060833E0
1.725185138E1,6.364874542E-3,5.258980766E-2,3.202739954E0,3.203178018E0
1.726185838E1,-4.532780498E-3,4.098721594E-2,2.871105909E0,2.871402034E0
1.727186637E1,4.366704728E-3,5.020787939E-2,2.539331436E0,2.539831499E0
1.728187338E1,-3.380430862E-3,2.814385109E-2,2.201563835E0,2.201746312E0
1.729188138E1,1.964607509E-4,2.263936587E-2,1.860167265E0,1.860305038E0
1.730188838E1,6.784929428E-4,2.269262820E-2,1.516461134E0,1.516631065E0
1.731189638E1,2.028449206E-3,2.176211961E-2,1.168419957E0,1.168624363E0
1.732190337E1,-4.308009986E-3,1.516360696E-2,7.944688201E-1,7.946251947E-1
1.733191138E1,3.203169443E-3,2.325428836E-2,4.039264023E-1,4.046079099E-1
1.734191838E1,9.119382128E-3,2.383698896E-2,1.739786863E-1,1.758406906E-1
1.735192637E1,-1.670369133E-2,-3.826553002E-2,1.873492030E-3,4.179442623E-2
1.736193338E1,5.868993700E-3,1.479609031E-2,-9.396050591E-4,1.594528875E-2
1.737194138E1,-5.973526277E-5,8.887967560E-4,1.035928028E-3,1.366263098E-3
1.738194838E1,-3.174035810E-3,-5.124621093E-3,5.187422503E-4,6.050234557E-3
1.739195638E1,2.624997403E-3,6.472912617E-3,4.523200914E-5,6.985073733E-3
1.740196337E1,-1.972684171E-3,-4.855642095E-3,-1.278358977E-3,5.394714512E-3
1.741197138E1,4.926042166E-4,2.544483868E-3,5.373840686E-4,2.646854493E-3
1.742197838E1,-9.513616096E-4,-1.429751515E-3,-6.423962768E-4,1.833562457E-3
1.743198637E1,-7.921047509E-4,1.177073922E-2,3.885510145E-3,1.242074558E-2
1.744199338E1,8.833091706E-3,5.703259259E-3,1.306771534E-3,1.059520302E-2
1.745200138E1,-2.252350003E-2,-2.249738667E-3,2.073853761E-1,2.086170261E-1
1.746200838E1,4.410380498E-3,8.453815430E-2,6.829801202E-1,6.882063612E-1
1.747201638E1,6.694041193E-3,3.331331536E-2,1.447924137E0,1.448322787E0
1.748202337E1,1.352531556E-2,6.433381885E-2,2.350538015E0,2.351457152E0
1.749203138E1,3.718224820E-3,7.527008653E-2,3.314848900E0,3.315705451E0
1.750203838E1,-9.555502795E-3,8.510993421E-2,4.248311043E0,4.249174240E0
1.751204637E1,1.869690791E-2,1.289021522E-1,5.054737091E0,5.056414975E0
1.752205338E1,-2.810148895E-2,2.020816505E-2,5.680684566E0,5.680790016E0
1.753206138E1,-3.292472102E-4,1.202937514E-1,6.095050812E0,6.096237782E0
1.754206838E1,8.013637736E-3,1.127570122E-1,6.288718224E0,6.289734117E0
1.755207638E1,-1.118642185E-2,6.127970666E-2,6.339334488E0,6.339640533E0
1.756208337E1,-1.413321029E-2,4.757267982E-2,6.289915085E0,6.290110864E0
1.757209138E1,6.035441533E-3,1.270531118E-1,6.203308582E0,6.204612501E0
1.758209838E1,-1.845898107E-2,6.691681594E-2,6.117016792E0,6.117410648E0
1.759210637E1,-1.306767948E-2,6.011696905E-2,5.988687992E0,5.989003981E0
1.760211338E1,1.407632325E-2,1.345744133E-1,5.843626499E0,5.845192818E0
1.761212138E1,1.438825391E-3,1.140883267E-1,5.637862682E0,5.639017099E0
1.762212937E1,-5.885932595E-3,4.513535649E-2,5.311055660E0,5.311250707E0
1.763213638E1,2.150307968E-2,1.091428325E-1,4.986338615E0,4.987579305E0
1.764214438E1,-5.806570407E-3,5.254826322E-2,4.684833527E0,4.685131824E0
1.765215138E1,-3.201466519E-3,8.259671181E-2,4.388471603E0,4.389249991E0
1.766215938E1,1.111861691E-2,8.547798544E-2,4.076626778E0,4.077537982E0
1.767216637E1,-2.455469221E-2,2.066809312E-2,3.769889832E0,3.770026451E0
1.768217438E1,1.175937336E-2,8.702448010E-2,3.475438118E0,3.476547376E0
1.769218138E1,-6.447593682E-3,4.099360481E-2,3.175282955E0,3.175554108E0
1.770218937E1,1.028398238E-2,5.128938705E-2,2.880565882E0,2.881040812E0
1.771219638E1,6.258348003E-3,5.039909109E-2,2.595262527E0,2.595759392E0
1.772220438E1,-2.967907116E-3,3.940316662E-2,2.317845106E0,2.318181907E0
1.773221138E1,8.182763122E-3,3.326532990E-2,2.043617487E0,2.043904590E0
1.774221938E1,-1.296939328E-2,6.521067116E-3,1.783955693E0,1.784014755E0
1.775222637E1,1.008798834E-2,5.193755031E-2,1.547834516E0,1.548738507E0
1.776223438E1,-8.361059241E-3,8.264372125E-3,1.328443050E0,1.328495068E0
1.777224138E1,5.192832556E-3,2.913822979E-2,1.104699969E0,1.105096387E0
1.778224937E1,-6.241982337E-3,4.216292873E-4,8.846772313E-1,8.846993522E-1
1.779225638E1,1.546166139E-3,1.648102328E-2,6.540088654E-1,6.542183204E-1
1.780226438E1,-6.863618037E-4,1.024443284E-2,4.163590372E-1,4.164856148E-1
1.781227083E1,-1.263202517E-3,4.702128004E-3,1.417602599E-1,1.418438471E-1
1.782227883E1,-1.032620575E-2,-2.414895967E-2,1.365320990E-3,2.629956045E-2
1.783228583E1,3.720371053E-3,1.039383560E-2,-8.208679501E-4,1.107008598E-2
1.784229383E1,-2.291448880E-3,-6.164634135E-3,2.366735134E-4,6.580992808E-3
1.785230083E1,1.663611620E-3,6.743632257E-4,-4.842444323E-4,1.859263847E-3
1.786230883E1,1.875066548E-3,-6.673370954E-4,1.586363418E-3,2.545144839E-3
1.787231583E1,1.130713150E-3,-9.621491190E-4,-7.566858549E-4,1.666378300E-3
1.788232383E1,1.603424083E-3,-5.528212059E-4,-1.923618838E-4,1.706922134E-3
1.789233083E1,1.453434816E-4,2.272184938E-4,1.069443999E-3,1.102934014E-3
1.790233883E1,4.856954329E-4,1.410727389E-3,1.075100154E-4,1.495864373E-3
1.791234583E1,-8.999473648E-4,-1.783808693E-4,4.441335332E-4,1.019303482E-3
1.792235383E1,6.406913744E-4,1.047132537E-4,-4.504222888E-4,7.901458986E-4
1.793236083E1,-1.543633291E-3,-7.773258258E-4,1.562927617E-3,2.330189243E-3
1.794236883E1,1.445445232E-4,8.613173850E-4,4.883420188E-4,1.000619150E-3
1.795237583E1,-6.384247681E-4,-3.789167386E-4,7.075204048E-4,1.025548245E-3
1.796238383E1,1.512024319E-4,5.784165114E-5,-6.698668003E-4,6.891511896E-4
1.797239083E1,-5.721120397E-4,-1.144648995E-4,-2.484908327E-5,5.839793456E-4
1.798239883E1,-3.606571117E-4,-3.578779288E-4,1.514191506E-3,1.597161884E-3
1.799240583E1,-1.974053448E-4,-2.015503123E-4,4.760914017E-4,5.534025852E-4
1.800241383E1,6.350987824E-4,-6.295202766E-4,-1.721219160E-4,9.106438359E-4
1.801242083E1,-5.611932138E-4,-1.095040934E-3,-5.739929620E-4,1.357763010E-3
1.802242883E1,-9.955548448E-4,-4.532190505E-4,2.190966625E-4,1.115589667E-3
1.803243583E1,-1.576922718E-3,-8.420406375E-4,7.040582132E-4,1.921305717E-3
1.804244383E1,-2.426790306E-4,-7.482971996E-4,3.187614493E-5,7.873105483E-4
1.805245083E1,-6.690510781E-4,-5.241320468E-5,-7.934374735E-4,1.039191760E-3
1.806245883E1,8.116126992E-5,4.745530896E-5,-4.051486030E-4,4.159141121E-4
1.807246683E1,-5.010057939E-4,3.957967274E-4,-9.249337018E-5,6.451487259E-4
1.808247383E1,3.482763423E-4,-4.881063942E-4,-5.979614798E-4,8.468188673E-4
1.809248083E1,1.533329487E-4,1.401333138E-4,-1.324408222E-4,2.463511928E-4
1.810248883E1,1.556818839E-3,-7.253941149E-4,-2.656318713E-3,3.163212074E-3
1.811249683E1,1.553090406E-3,-5.315160379E-4,7.216350641E-4,1.793141454E-3
1.812250383E1,1.675063162E-3,-1.984270290E-3,-1.318346476E-3,2.912250437E-3
1.813251183E1,1.312873326E-3,1.015780494E-3,1.150137512E-3,2.019470891E-3
1.814251883E1,-1.345548080E-4,9.249667637E-4,2.451955806E-4,9.663277824E-4
1.815252683E1,1.133908867E-3,-3.341757692E-4,9.240352083E-4,1.500421217E-3
1.816253383E1,4.412207054E-4,-6.622772198E-4,-7.148741279E-4,1.069734474E-3
1.817254183E1,8.728657849E-5,1.895156223E-3,7.836867590E-4,2.052657057E-3
1.818254883E1,5.296375602E-4,-1.388521167E-3,-7.167384028E-4,1.649915426E-3
1.819255683E1,7.059389027E-4,-2.060777042E-4,9.195075836E-4,1.177417492E-3
1.820256383E1,9.448244236E-4,1.088218763E-3,-1.276534749E-3,1.925215374E-3
1.821257183E1,2.632469637E-3,-3.297231160E-5,9.530636016E-4,2.799877460E-3
1.822257883E1,2.049237257E-3,-6.785965525E-5,8.119160775E-4,2.205263246E-3
1.823258683E1,2.266551368E-3,2.447953448E-4,-7.713332307E-4,2.406685442E-3
1.824259383E1,1.396496547E-3,-9.285933338E-4,6.827528123E-4,1.810701408E-3
1.825260183E1,4.566670395E-4,-1.675343607E-3,-1.180660911E-3,2.099828843E-3
1.826260883E1,1.323259668E-3,4.442664795E-4,4.939346109E-4,1.480662100E-3
1.827261683E1,3.304331331E-4,-7.933047600E-4,1.595950918E-3,1.812616295E-3
1.828262383E1,1.272659516E-3,-6.200070493E-5,1.458797837E-3,1.936904091E-3
1.829263183E1,2.555983374E-4,2.041896805E-3,-2.271868289E-5,2.057957534E-3
1.830263883E1,2.102500526E-3,-1.330730505E-3,1.582901226E-3,2.949055515E-3
1.831264683E1,4.031374119E-4,-7.048877887E-4,5.948685575E-4,1.006605766E-3
1.832265383E1,2.201570198E-3,1.322843134E-3,-9.337859228E-4,2.732907142E-3
1.833266183E1,1.088635065E-3,-1.591454027E-3,-1.481533982E-4,1.933856679E-3
1.834266883E1,-1.287170802E-3,-1.281728502E-3,1.318982104E-3,2.244849754E-3
1.835267683E1,2.003164729E-3,-1.059428323E-4,4.350787494E-4,2.052604768E-3
1.836268383E1,7.498810301E-4,-1.259890618E-3,6.372125354E-4,1.598651226E-3
1.837269183E1,6.113966228E-4,7.649110630E-4,-3.231230658E-4,1.031165981E-3
1.838269883E1,4.297690466E-4,2.272792626E-3,-5.457634106E-4,2.376582726E-3
1.839270683E1,2.259360626E-3,8.189729415E-4,-6.608120166E-4,2.492408402E-3
1.840271383E1,2.342930529E-4,-1.162152505E-3,-7.002267521E-4,1.376883867E-3
1.841272183E1,-7.950187428E-4,2.555354033E-3,6.377452519E-4,2.751110329E-3
1.842272883E1,-9.050072404E-4,-1.838329015E-3,4.449326079E-4,2.096772925E-3
1.843273683E1,8.060737746E-4,-1.551772933E-3,1.927311532E-4,1.759232635E-3
1.844274383E1,-4.296329571E-4,1.438158099E-3,-5.937002134E-4,1.614113731E-3
1.845275183E1,-4.072623560E-4,-8.092836943E-4,2.918008249E-4,9.518142917E-4
1.846275883E1,7.288421039E-4,-2.002187539E-4,-1.659337431E-5,7.560249347E-4
1.847276683E1,1.846837113E-3,8.253646083E-4,3.349438775E-4,2.050419825E-3
1.848277383E1,1.006343402E-3,-8.662752807E-4,8.784949314E-4,1.592141090E-3
1.849278183E1,7.919589989E-4,-2.332418226E-4,1.153333345E-3,1.418371816E-3
1.850278883E1,1.719271648E-3,-6.628097035E-4,2.198952716E-4,1.855684680E-3
1.851279683E1,3.096924862E-3,3.406694159E-4,9.011321235E-4,3.243306701E-3
1.852280383E1,5.469481694E-4,-8.329858538E-4,1.152001554E-3,1.523195757E-3
1.853281183E1,8.199221920E-4,-7.783910260E-4,-4.546833225E-4,1.218565515E-3
1.854281883E1,1.493435586E-3,3.558495082E-4,-9.873155504E-4,1.825313868E-3
1.855282683E1,1.390637597E-3,-1.216747332E-3,-9.995661676E-4,2.100828294E-3
1.856283383E1,8.222658653E-5,-2.185944468E-4,-1.167078968E-3,1.190217653E-3
1.857284183E1,-1.377984765E-3,9.539211169E-5,-2.469567116E-4,1.403185406E-3
1.858284883E1,-1.436041552E-3,-3.057532012E-5,-3.944959026E-4,1.489556043E-3
1.859285683E1,-7.686534664E-4,1.107126940E-3,1.573580084E-3,2.071886217E-3
1.860286383E1,-1.203547581E-3,-4.034179728E-4,-1.206598245E-5,1.269416570E-3
1.861287183E1,-1.018191571E-3,-5.490928888E-4,-7.215321530E-4,1.363387591E-3
1.862287883E1,8.648762014E-5,-1.089714468E-3,8.691742551E-4,1.396574959E-3
1.863288683E1,6.388272159E-4,-4.356421996E-4,-1.135324128E-4,7.815202791E-4
1.864289383E1,1.998370979E-3,-7.805214263E-4,1.004196471E-3,2.368778339E-3
1.865290183E1,-1.353536500E-4,-4.510884173E-4,2.542503644E-4,5.352052117E-4
1.866290983E1,-1.186503447E-3,1.026699785E-3,-7.116782945E-4,1.722901295E-3
1.867291683E1,-9.487371426E-5,3.414680250E-4,1.004995080E-3,1.065653107E-3
1.868292483E1,1.101897797E-4,4.210965708E-4,-6.155383307E-4,7.538909378E-4
